"x","year","month","country"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,1,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,2,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,3,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,4,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,5,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,6,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,7,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,8,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,9,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,10,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,11,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2018,12,"Poland"
Inf,2006,6,"Germany"
Inf,2006,6,"Germany"
Inf,2005,4,"Poland"
Inf,2005,6,"Poland"
Inf,2004,5,"Poland"
Inf,2004,6,"Poland"
Inf,2002,6,"Germany"
1699159.17367712,1986,NA,"France"
347919.829290848,1983,2,"Denmark"
387775.815375184,1983,2,"Denmark"
347919.829290848,1983,3,"Denmark"
347919.829290848,1983,3,"Denmark"
347919.829290848,1983,5,"Denmark"
347919.829290848,1983,5,"Denmark"
347919.829290848,1983,5,"Denmark"
347919.829290848,1983,7,"Denmark"
347919.829290848,1983,7,"Denmark"
347919.829290848,1983,7,"Denmark"
347919.829290848,1983,8,"Denmark"
347919.829290848,1983,8,"Denmark"
347919.829290848,1982,3,"Denmark"
347919.829290848,1982,3,"Denmark"
347919.829290848,1982,3,"Denmark"
387775.815375184,1982,3,"Denmark"
387775.815375184,1982,3,"Denmark"
387775.815375184,1982,3,"Denmark"
347919.829290848,1982,6,"Denmark"
347919.829290848,1982,6,"Denmark"
347919.829290848,1982,6,"Denmark"
387775.815375184,1982,6,"Denmark"
387775.815375184,1982,6,"Denmark"
392208.623866744,1981,3,"Denmark"
392208.623866744,1981,3,"Denmark"
392208.623866744,1981,3,"Denmark"
347919.829290848,1981,7,"Denmark"
347919.829290848,1981,7,"Denmark"
347919.829290848,1981,7,"Denmark"
392208.623866744,1981,7,"Denmark"
392208.623866744,1981,7,"Denmark"
392208.623866744,1981,7,"Denmark"
1290306.96628101,1971,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,1971,6,"United Kingdom of Great Britain and Northern Ireland"
337630.140322664,NA,NA,"Denmark"
1071130.2210892,2023,2,"United Kingdom of Great Britain and Northern Ireland"
1015392.31674847,2023,2,"United Kingdom of Great Britain and Northern Ireland"
1058585.34625297,2023,2,"United Kingdom of Great Britain and Northern Ireland"
1190903.13883664,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1191952.46563776,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1190899.46269403,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1191949.59524614,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1250630.04742958,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1058611.8009862,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1035201.04964457,2023,3,"United Kingdom of Great Britain and Northern Ireland"
1250564.32711947,2023,4,"United Kingdom of Great Britain and Northern Ireland"
1058609.38170481,2023,4,"United Kingdom of Great Britain and Northern Ireland"
1035175.23369202,2023,4,"United Kingdom of Great Britain and Northern Ireland"
1250522.8047072,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1191950.25412443,2023,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1015390.09960468,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1056823.37363211,2023,5,"United Kingdom of Great Britain and Northern Ireland"
1058568.72301787,2023,5,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,6,"United Kingdom of Great Britain and Northern Ireland"
1015379.98399581,2023,6,"United Kingdom of Great Britain and Northern Ireland"
Inf,2023,7,"Germany"
376880.955975885,2022,1,"Sweden"
376880.955975885,2022,1,"Sweden"
376880.955975885,2022,2,"Sweden"
376880.955975885,2022,2,"Sweden"
376880.955975885,2022,3,"Sweden"
376880.955975885,2022,3,"Sweden"
376880.955975885,2022,3,"Sweden"
376880.955975885,2022,3,"Sweden"
376880.955975885,2022,3,"Sweden"
376880.955975885,2022,3,"Sweden"
376880.955975885,2022,3,"Sweden"
376880.955975885,2022,4,"Sweden"
376880.955975885,2022,4,"Sweden"
376880.955975885,2022,4,"Sweden"
376880.955975885,2022,4,"Sweden"
376880.955975885,2022,4,"Sweden"
376880.955975885,2022,4,"Sweden"
376880.955975885,2022,4,"Sweden"
376880.955975885,2022,4,"Sweden"
Inf,2022,4,"Sweden"
Inf,2022,4,"Sweden"
376880.955975885,2022,5,"Sweden"
376880.955975885,2022,5,"Sweden"
376880.955975885,2022,5,"Sweden"
376880.955975885,2022,5,"Sweden"
696443.754728911,2022,5,"Sweden"
696443.754728911,2022,5,"Sweden"
698006.752029815,2022,5,"Sweden"
698006.752029815,2022,5,"Sweden"
Inf,2022,5,"Sweden"
Inf,2022,5,"Sweden"
Inf,2022,6,"Sweden"
376880.955975885,2022,6,"Sweden"
376880.955975885,2022,6,"Sweden"
376880.955975885,2022,6,"Sweden"
376880.955975885,2022,6,"Sweden"
696449.842493552,2022,6,"Sweden"
696449.842493552,2022,6,"Sweden"
696443.754728911,2022,6,"Sweden"
696443.754728911,2022,6,"Sweden"
698021.578262041,2022,6,"Sweden"
698021.578262041,2022,6,"Sweden"
Inf,2022,6,"Sweden"
Inf,2022,6,"Sweden"
376880.955975885,2022,7,"Sweden"
376880.955975885,2022,7,"Sweden"
376880.955975885,2022,7,"Sweden"
376880.955975885,2022,7,"Sweden"
698012.457206764,2022,7,"Sweden"
698012.457206764,2022,7,"Sweden"
Inf,2022,7,"Sweden"
Inf,2022,7,"Sweden"
376880.955975885,2022,8,"Sweden"
376880.955975885,2022,8,"Sweden"
376880.955975885,2022,8,"Sweden"
376880.955975885,2022,8,"Sweden"
696473.477955871,2022,8,"Sweden"
696473.477955871,2022,8,"Sweden"
Inf,2022,8,"Sweden"
Inf,2022,8,"Sweden"
1191015.865585,2022,9,"United Kingdom of Great Britain and Northern Ireland"
376880.955975885,2022,9,"Sweden"
376880.955975885,2022,9,"Sweden"
376880.955975885,2022,9,"Sweden"
696411.438508366,2022,9,"Sweden"
696411.438508366,2022,9,"Sweden"
698026.24181502,2022,9,"Sweden"
698026.24181502,2022,9,"Sweden"
Inf,2022,9,"Sweden"
Inf,2022,9,"Sweden"
1015397.34484006,2022,10,"United Kingdom of Great Britain and Northern Ireland"
376880.955975885,2022,10,"Sweden"
376880.955975885,2022,10,"Sweden"
376880.955975885,2022,10,"Sweden"
376880.955975885,2022,10,"Sweden"
696456.097788953,2022,10,"Sweden"
696456.097788953,2022,10,"Sweden"
698008.414553102,2022,10,"Sweden"
698008.414553102,2022,10,"Sweden"
Inf,2022,11,"Sweden"
Inf,2022,11,"Sweden"
69785.7689721693,2022,11,"Sweden"
69785.7689721693,2022,11,"Sweden"
69785.7689721693,2022,11,"Sweden"
69785.7689721693,2022,11,"Sweden"
69785.7689721693,2022,11,"Sweden"
69785.7689721693,2022,11,"Sweden"
69785.7689721693,2022,11,"Sweden"
376880.955975885,2022,11,"Sweden"
376880.955975885,2022,12,"Sweden"
376880.955975885,2022,12,"Sweden"
376880.955975885,2021,1,"Sweden"
376880.955975885,2021,3,"Sweden"
376880.955975885,2021,3,"Sweden"
376880.955975885,2021,3,"Sweden"
376880.955975885,2021,4,"Sweden"
376880.955975885,2021,4,"Sweden"
376880.955975885,2021,4,"Sweden"
376880.955975885,2021,4,"Sweden"
376880.955975885,2021,4,"Sweden"
376880.955975885,2021,4,"Sweden"
Inf,2021,4,"Sweden"
Inf,2021,4,"Sweden"
376880.955975885,2021,5,"Sweden"
376880.955975885,2021,5,"Sweden"
376880.955975885,2021,5,"Sweden"
Inf,2021,5,"Sweden"
Inf,2021,5,"Sweden"
696417.526509318,2021,5,"Sweden"
696417.526509318,2021,5,"Sweden"
376880.955975885,2021,6,"Sweden"
376880.955975885,2021,6,"Sweden"
376880.955975885,2021,6,"Sweden"
376880.955975885,2021,6,"Sweden"
698014.475759333,2021,6,"Sweden"
698014.475759333,2021,6,"Sweden"
696429.344577668,2021,6,"Sweden"
696429.344577668,2021,6,"Sweden"
Inf,2021,6,"Sweden"
Inf,2021,6,"Sweden"
376880.955975885,2021,7,"Sweden"
376880.955975885,2021,7,"Sweden"
376880.955975885,2021,7,"Sweden"
376880.955975885,2021,7,"Sweden"
Inf,2021,7,"Sweden"
Inf,2021,7,"Sweden"
376880.955975885,2021,8,"Sweden"
376880.955975885,2021,8,"Sweden"
376880.955975885,2021,8,"Sweden"
376880.955975885,2021,8,"Sweden"
376880.955975885,2021,8,"Sweden"
697985.87017776,2021,8,"Sweden"
697985.87017776,2021,8,"Sweden"
Inf,2021,8,"Sweden"
Inf,2021,8,"Sweden"
696443.754728911,2021,8,"Sweden"
696443.754728911,2021,8,"Sweden"
376880.955975885,2021,9,"Sweden"
376880.955975885,2021,9,"Sweden"
376880.955975885,2021,9,"Sweden"
376880.955975885,2021,9,"Sweden"
697981.466077149,2021,9,"Sweden"
697981.466077149,2021,9,"Sweden"
Inf,2021,9,"Sweden"
Inf,2021,9,"Sweden"
696443.754728911,2021,9,"Sweden"
696443.754728911,2021,9,"Sweden"
376880.955975885,2021,10,"Sweden"
376880.955975885,2021,10,"Sweden"
376880.955975885,2021,10,"Sweden"
376880.955975885,2021,10,"Sweden"
698008.414553102,2021,10,"Sweden"
698008.414553102,2021,10,"Sweden"
696443.754728911,2021,10,"Sweden"
696443.754728911,2021,10,"Sweden"
376880.955975885,2021,11,"Sweden"
376880.955975885,2021,11,"Sweden"
376880.955975885,2021,12,"Sweden"
376880.955975885,2021,12,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
696419.762402294,2020,1,"Sweden"
696419.762402294,2020,1,"Sweden"
696419.762402294,2020,1,"Sweden"
376880.955975885,2020,1,"Sweden"
376880.955975885,2020,2,"Sweden"
376880.955975885,2020,2,"Sweden"
376880.955975885,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
697979.865689362,2020,2,"Sweden"
376880.955975885,2020,2,"Sweden"
376880.955975885,2020,3,"Sweden"
376880.955975885,2020,3,"Sweden"
376880.955975885,2020,3,"Sweden"
376880.955975885,2020,3,"Sweden"
376880.955975885,2020,4,"Sweden"
376880.955975885,2020,4,"Sweden"
376880.955975885,2020,4,"Sweden"
Inf,2020,4,"Sweden"
Inf,2020,4,"Sweden"
696443.754728911,2020,4,"Sweden"
376880.955975885,2020,5,"Sweden"
376880.955975885,2020,5,"Sweden"
Inf,2020,5,"Sweden"
Inf,2020,5,"Sweden"
698001.312464121,2020,5,"Sweden"
698001.312464121,2020,5,"Sweden"
696442.458262376,2020,5,"Sweden"
696442.458262376,2020,5,"Sweden"
376880.955975885,2020,6,"Sweden"
376880.955975885,2020,6,"Sweden"
376880.955975885,2020,6,"Sweden"
376880.955975885,2020,6,"Sweden"
376880.955975885,2020,6,"Sweden"
376880.955975885,2020,6,"Sweden"
Inf,2020,6,"Sweden"
Inf,2020,6,"Sweden"
698014.475759333,2020,6,"Sweden"
696443.754728911,2020,6,"Sweden"
696443.754728911,2020,6,"Sweden"
376880.955975885,2020,7,"Sweden"
376880.955975885,2020,7,"Sweden"
376880.955975885,2020,7,"Sweden"
376880.955975885,2020,7,"Sweden"
Inf,2020,7,"Sweden"
Inf,2020,7,"Sweden"
376880.955975885,2020,8,"Sweden"
376880.955975885,2020,8,"Sweden"
376880.955975885,2020,8,"Sweden"
376880.955975885,2020,8,"Sweden"
Inf,2020,8,"Sweden"
Inf,2020,8,"Sweden"
696456.097788953,2020,8,"Sweden"
698014.475759333,2020,8,"Sweden"
698014.475759333,2020,8,"Sweden"
696449.842493552,2020,8,"Sweden"
696449.842493552,2020,8,"Sweden"
376880.955975885,2020,9,"Sweden"
Inf,2020,9,"Sweden"
Inf,2020,9,"Sweden"
698008.414553102,2020,9,"Sweden"
698008.414553102,2020,9,"Sweden"
376880.955975885,2020,10,"Sweden"
376880.955975885,2020,10,"Sweden"
376880.955975885,2020,10,"Sweden"
376880.955975885,2020,10,"Sweden"
696449.842493552,2020,10,"Sweden"
696449.842493552,2020,10,"Sweden"
698014.475759333,2020,10,"Sweden"
698014.475759333,2020,10,"Sweden"
961830.222303467,2020,10,"Sweden"
376880.955975885,2020,11,"Sweden"
376880.955975885,2020,11,"Sweden"
376880.955975885,2020,12,"Sweden"
376880.955975885,2020,12,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
Inf,2019,1,"Sweden"
376880.955975885,2019,1,"Sweden"
Inf,2019,2,"Sweden"
696270.914333399,2019,2,"Sweden"
696270.914333399,2019,2,"Sweden"
696270.914333399,2019,2,"Sweden"
696270.914333399,2019,2,"Sweden"
376880.955975885,2019,2,"Sweden"
376880.955975885,2019,2,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,3,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
Inf,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
376880.955975885,2019,4,"Sweden"
Inf,2019,4,"Sweden"
698027.639318315,2019,4,"Sweden"
376880.955975885,2019,5,"Sweden"
376880.955975885,2019,5,"Sweden"
376880.955975885,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
376880.955975885,2019,5,"Sweden"
376880.955975885,2019,5,"Sweden"
376880.955975885,2019,5,"Sweden"
696442.458262376,2019,5,"Sweden"
696442.458262376,2019,5,"Sweden"
Inf,2019,5,"Sweden"
Inf,2019,5,"Sweden"
698014.475759333,2019,5,"Sweden"
698014.475759333,2019,5,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
696397.600067303,2019,6,"Sweden"
696397.600067303,2019,6,"Sweden"
696397.600067303,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
698014.475759333,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
376880.955975885,2019,6,"Sweden"
Inf,2019,6,"Sweden"
Inf,2019,6,"Sweden"
696397.600067303,2019,6,"Sweden"
696397.600067303,2019,6,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
Inf,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
376880.955975885,2019,7,"Sweden"
